ÁREA;PUESTO;N;ID CONOCIMIENTO;CONOCIMIENTO;Nivel;Valor
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH5;5;Conocimientos en la gestión del sistema retributivo (variables, incentivos, bonus, complementos salariales, complementos extrasalariales, etc.);N1: 5 - 6,5 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH5;5;Conocimientos en la gestión del sistema retributivo (variables, incentivos, bonus, complementos salariales, complementos extrasalariales, etc.);N2: 6,5 - 8 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH5;5;Conocimientos en la gestión del sistema retributivo (variables, incentivos, bonus, complementos salariales, complementos extrasalariales, etc.);N3: 8 - 10 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH5;5;Conocimientos en la gestión del sistema retributivo (variables, incentivos, bonus, complementos salariales, complementos extrasalariales, etc.);N1: 10 - 13 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH5;5;Conocimientos en la gestión del sistema retributivo (variables, incentivos, bonus, complementos salariales, complementos extrasalariales, etc.);N2: 13 - 16 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH5;5;Conocimientos en la gestión del sistema retributivo (variables, incentivos, bonus, complementos salariales, complementos extrasalariales, etc.);N3: 16 - 20 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH5;5;Conocimientos en la gestión del sistema retributivo (variables, incentivos, bonus, complementos salariales, complementos extrasalariales, etc.);N1: 20 - 24 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH5;5;Conocimientos en la gestión del sistema retributivo (variables, incentivos, bonus, complementos salariales, complementos extrasalariales, etc.);N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH5;5;Conocimientos en la gestión del sistema retributivo (variables, incentivos, bonus, complementos salariales, complementos extrasalariales, etc.);N3: 30 - 38 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N1: 6M A 1,5 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N2: 1,5 - 3 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N3: 3 - 5 AÑO;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N1: 5 - 6,5 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N2: 6,5 - 8 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N3: 8 - 10 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N1: 10 - 13 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N2: 13 - 16 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N3: 16 - 20 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N1: 20 - 24 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH6;6;Conocimientos en desarrollo organizacional (gestión del talento);N3: 30 - 38 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N1: 6M A 1,5 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N2: 1,5 - 3 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N3: 3 - 5 AÑO;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N1: 5 - 6,5 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N2: 6,5 - 8 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N3: 8 - 10 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N1: 10 - 13 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N2: 13 - 16 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N3: 16 - 20 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N1: 20 - 24 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH7;7;Conocimientos en la gestión de la igualdad y la diversidad (planes de igualdad, y lo relativo a la normativa relacionada con el acoso y la discriminación, entre otros);N3: 30 - 38 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N1: 6M A 1,5 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N2: 1,5 - 3 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N3: 3 - 5 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N1: 5 - 6,5 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N2: 6,5 - 8 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N3: 8 - 10 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N1: 10 - 13 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N2: 13 - 16 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N3: 16 - 20 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N1: 20 - 24 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH8;8;Conocimientos para medir el desempeño y la eficacia de los programas y prácticas de talento (diseño de kpis de los procesos y diseño de planes de mejora);N3: 30 - 38 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N1: 6M A 1,5 AÑO;1
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N2: 1,5 - 3 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N3: 3 - 5 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N1: 5 - 6,5 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N2: 6,5 - 8 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N3: 8 - 10 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N1: 10 - 13 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N2: 13 - 16 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N3: 16 - 20 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N1: 20 - 24 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH9;9;Conocimientos en el desarrollo e implantación de políticas de felicidad (planes de bienestar, diseño de estudios de experiencia del empleado/a, etc.);N3: 30 - 38 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N1: 6M A 1,5 AÑO;1
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N2: 1,5 - 3 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N3: 3 - 5 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N1: 5 - 6,5 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N2: 6,5 - 8 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N3: 8 - 10 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N1: 10 - 13 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N2: 13 - 16 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N3: 16 - 20 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N1: 20 - 24 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH10;10;Conocimientos para liderar y gestionar la transformación cultural, en lo relativo a la implementación de nuevas políticas o la reorganización de la estructura de la empresa;N3: 30 - 38 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N1: 6M A 1,5 AÑO;1
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N2: 1,5 - 3 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N3: 3 - 5 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N1: 5 - 6,5 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N2: 6,5 - 8 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N3: 8 - 10 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N1: 10 - 13 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N2: 13 - 16 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N3: 16 - 20 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N1: 20 - 24 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH11;11;Conocimientos en gestión del equipo;N3: 30 - 38 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N1: 6M A 1,5 AÑO;1
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N2: 1,5 - 3 AÑO;1
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N3: 3 - 5 AÑO;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N1: 5 - 6,5 AÑOS;2
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N2: 6,5 - 8 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N3: 8 - 10 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N1: 10 - 13 AÑOS;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N2: 13 - 16 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N3: 16 - 20 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N1: 20 - 24 AÑOS;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH12;12;Conocimientos de novedades y/o tendencias en el área de rrhh, personas, talento, selección,…;N3: 30 - 38 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 6M A 1,5 AÑO;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 1,5 - 3 AÑO;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 3 - 5 AÑO;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 5 - 6,5 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 6,5 - 8 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 8 - 10 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 10 - 13 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 13 - 16 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 16 - 20 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 20 - 24 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 30 - 38 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 6M A 1,5 AÑO;3
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 1,5 - 3 AÑO;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 3 - 5 AÑO;4
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 5 - 6,5 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 6,5 - 8 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 8 - 10 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 10 - 13 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 13 - 16 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 16 - 20 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 20 - 24 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 24 - 30 AÑOS;5
RRHH;D.ADM_Y_RRHH;D.ADM_Y_RRHH14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 30 - 38 AÑOS;5
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N0: Prácticas;1
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N1: 6M A 1,5 AÑO;2
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N2: 1,5 - 3 AÑO;3
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N3: 3 - 5 AÑO;3
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N1: 5 - 6,5 AÑOS;4
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N2: 6,5 - 8 AÑOS;5
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N3: 8 - 10 AÑOS;5
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N1: 10 - 13 AÑOS;5
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N2: 13 - 16 AÑOS;5
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N3: 16 - 20 AÑOS;5
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N1: 20 - 24 AÑOS;5
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N2: 24 - 30 AÑOS;5
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA1;1;Conocimientos en el flujo de procesos y procedimientos del trabajo dental;N3: 30 - 38 AÑOS;5
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA2;2;Conocimientos básicos de diseño en EXOCAD;N0: Prácticas;1
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA2;2;Conocimientos básicos de diseño en EXOCAD;N1: 6M A 1,5 AÑO;2
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA2;2;Conocimientos básicos de diseño en EXOCAD;N2: 1,5 - 3 AÑO;2
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA2;2;Conocimientos básicos de diseño en EXOCAD;N3: 3 - 5 AÑO;3
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA2;2;Conocimientos básicos de diseño en EXOCAD;N1: 5 - 6,5 AÑOS;3
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA2;2;Conocimientos básicos de diseño en EXOCAD;N2: 6,5 - 8 AÑOS;4
INNOVACIÓN_DESARROLLO_INVESTIGACIÓN;I.DISEÑO_E_INGENIERÍA_INVERSA;I.DISEÑO_E_INGENIERÍA_INVERSA2;2;Conocimientos básicos de diseño en EXOCAD;N3: 8 - 10 AÑOS;4
